index,id,genres
4677,tm924556,"['drama', 'comedy', 'romance']"
4678,ts268997,"['thriller', 'scifi']"
4679,ts221472,['comedy']
4680,tm831196,['drama']
4681,tm918959,['animation']
4682,tm831125,['documentation']
4683,tm674494,"['thriller', 'drama']"
4684,tm474618,['documentation']
4685,tm675214,"['comedy', 'drama']"
4686,tm453994,"['drama', 'european']"
4687,tm677904,['romance']
4688,tm890479,['documentation']
4689,tm476708,"['comedy', 'family']"
4690,ts235689,['reality']
4691,tm935941,"['animation', 'comedy', 'action']"
4692,tm936519,['romance']
4693,tm834653,"['comedy', 'family', 'fantasy', 'history', 'animation']"
4694,tm472961,['documentation']
4695,tm818239,"['sport', 'drama']"
4696,tm852207,['documentation']
4697,tm820338,"['fantasy', 'thriller', 'action', 'crime', 'drama']"
4698,tm675154,"['romance', 'action', 'drama']"
4699,tm945831,"['animation', 'family']"
4700,tm679270,['drama']
4701,tm540277,"['documentation', 'music']"
4702,tm844201,"['animation', 'fantasy', 'family']"
4703,tm488551,"['comedy', 'drama']"
4704,tm882222,['comedy']
4705,tm840152,['thriller']
4706,tm1113921,[]
4707,tm475254,['drama']
4708,tm1030742,[]
4709,tm1031016,['documentation']
4710,tm878495,"['romance', 'comedy']"
4711,tm478962,"['thriller', 'crime', 'drama']"
4712,tm1068745,['comedy']
4713,tm916008,"['documentation', 'music']"
4714,tm476593,"['drama', 'thriller']"
4715,ts222901,['drama']
4716,tm814953,"['drama', 'history']"
4717,tm836077,['comedy']
4718,tm855232,[]
4719,tm935993,"['comedy', 'drama']"
4720,tm848444,"['comedy', 'drama', 'animation']"
4721,tm882606,"['family', 'drama']"
4722,tm942492,['animation']
4723,tm976519,"['drama', 'comedy']"
4724,tm483103,"['romance', 'drama']"
4725,tm888850,['action']
4726,tm826677,['drama']
4727,tm833361,"['animation', 'family']"
4728,tm483190,"['comedy', 'drama', 'romance']"
4729,tm1088545,"['drama', 'romance', 'comedy']"
4730,tm833555,['comedy']
4731,ts213071,"['drama', 'thriller']"
4732,tm435295,"['romance', 'drama']"
4733,tm980439,"['family', 'animation']"
4734,tm678035,"['comedy', 'horror']"
4735,tm846630,"['drama', 'sport', 'thriller', 'action']"
4736,tm885938,['comedy']
4737,tm824855,"['drama', 'comedy']"
4738,tm983849,['comedy']
4739,tm894241,['comedy']
4740,tm464284,['action']
4741,tm922943,"['documentation', 'sport']"
4742,tm878492,['comedy']
4743,tm944561,['documentation']
4744,tm977184,"['animation', 'family']"
4745,tm873655,['comedy']
4746,tm867288,"['comedy', 'drama']"
4747,tm925702,['documentation']
4748,tm811954,"['comedy', 'romance', 'drama']"
4749,tm837042,"['documentation', 'music']"
4750,tm1000551,"['comedy', 'drama', 'romance']"
4751,tm981675,"['animation', 'family']"
4752,tm896976,['animation']
4753,tm460199,"['romance', 'comedy', 'drama', 'family']"
4754,tm498444,['drama']
4755,tm816983,"['thriller', 'fantasy']"
4756,tm823848,['comedy']
4757,tm822167,"['comedy', 'romance']"
4758,tm918704,"['drama', 'fantasy']"
4759,tm837802,"['comedy', 'family']"
4760,tm1080554,[]
4761,tm989205,"['documentation', 'music']"
4762,tm853091,['comedy']
4763,ts258169,['reality']
4764,tm919210,"['drama', 'comedy']"
4765,tm1028068,['music']
4766,ts223078,['reality']
4767,tm849565,['drama']
4768,tm1000166,['music']
4769,ts234501,"['fantasy', 'animation', 'comedy', 'family']"
4770,tm944307,['documentation']
4771,tm510525,['comedy']
4772,ts235916,"['reality', 'comedy']"
4773,ts269280,"['crime', 'thriller']"
4774,tm472231,"['romance', 'drama', 'comedy']"
4775,tm460149,"['comedy', 'drama']"
4776,ts222838,['reality']
4777,tm873357,"['drama', 'romance', 'comedy']"
4778,ts255823,"['comedy', 'romance']"
4779,ts241246,['drama']
4780,tm856372,['thriller']
4781,tm493556,"['crime', 'drama']"
4782,tm971819,"['drama', 'comedy']"
4783,ts215869,['reality']
4784,ts234505,['comedy']
4785,tm530822,['documentation']
4786,ts215862,['family']
4787,tm1073298,['documentation']
4788,tm816432,"['thriller', 'drama']"
4789,tm461907,['horror']
4790,tm463217,['drama']
4791,ts89531,[]
4792,ts236850,"['action', 'drama']"
4793,ts251607,"['animation', 'family']"
4794,tm454431,"['comedy', 'drama']"
4795,tm446480,"['drama', 'family']"
4796,tm869307,['comedy']
4797,tm979073,['drama']
4798,tm1041549,"['romance', 'comedy']"
4799,tm879556,['comedy']
4800,ts90648,['drama']
4801,tm454338,"['drama', 'romance']"
4802,tm470687,[]
4803,tm474405,"['drama', 'romance']"
4804,tm471802,"['drama', 'comedy', 'sport']"
4805,tm873354,"['drama', 'romance']"
4806,tm902993,['drama']
4807,ts89740,"['drama', 'crime']"
4808,tm836449,"['drama', 'comedy']"
4809,tm462809,"['romance', 'drama']"
4810,tm455715,"['drama', 'romance']"
4811,tm843408,['drama']
4812,tm476496,"['comedy', 'drama']"
4813,tm815509,"['animation', 'fantasy']"
4814,tm898322,['drama']
4815,ts304136,[]
4816,tm901961,"['documentation', 'music']"
4817,tm940835,['animation']
4818,tm846354,"['drama', 'comedy', 'romance']"
4819,tm823350,['comedy']
4820,tm915354,['drama']
4821,tm451502,"['thriller', 'drama']"
4822,tm450129,"['comedy', 'romance']"
4823,tm921230,"['drama', 'romance']"
4824,ts222362,"['comedy', 'animation']"
4825,tm826983,"['thriller', 'crime']"
4826,tm451269,['comedy']
4827,tm840236,"['romance', 'drama']"
4828,tm460411,['comedy']
4829,ts224956,['reality']
4830,ts283159,"['drama', 'romance']"
4831,ts264270,"['drama', 'thriller']"
4832,ts217231,"['drama', 'romance']"
4833,ts90093,['comedy']
4834,ts342732,['documentation']
4835,ts108385,['drama']
4836,tm1082564,"['drama', 'action', 'comedy', 'scifi']"
4837,tm1043537,"['drama', 'war']"
4838,tm674063,"['drama', 'romance', 'western']"
4839,ts225061,"['crime', 'drama', 'thriller']"
4840,tm1166024,"['thriller', 'drama', 'horror']"
4841,tm1075698,"['drama', 'comedy', 'music']"
4842,ts344184,"['crime', 'documentation']"
4843,tm1120543,['comedy']
4844,tm1185367,['documentation']
4845,ts256310,"['animation', 'action', 'scifi']"
4846,ts270910,"['war', 'action', 'drama', 'history', 'romance']"
4847,ts222333,"['action', 'scifi', 'drama', 'fantasy', 'animation']"
4848,tm1083293,"['thriller', 'crime', 'drama']"
4849,tm979026,['drama']
4850,ts301625,"['crime', 'drama', 'thriller']"
4851,ts311987,"['crime', 'documentation']"
4852,ts215951,"['action', 'drama', 'fantasy', 'horror', 'scifi']"
4853,tm856378,"['scifi', 'drama', 'comedy']"
4854,ts307973,"['crime', 'comedy']"
4855,ts240453,"['comedy', 'crime', 'drama', 'thriller', 'action']"
4856,ts333834,['reality']
4857,tm852172,"['comedy', 'action', 'animation', 'romance', 'family', 'horror', 'drama', 'scifi']"
4858,ts294338,"['comedy', 'documentation', 'sport']"
4859,ts256072,"['crime', 'comedy', 'drama', 'thriller']"
4860,ts256710,"['scifi', 'drama', 'horror', 'thriller']"
4861,tm413169,"['fantasy', 'family', 'comedy', 'action', 'animation', 'crime', 'drama']"
4862,ts343599,"['crime', 'documentation']"
4863,ts220305,"['action', 'drama', 'thriller']"
4864,tm1185374,['documentation']
4865,tm1064065,"['war', 'action', 'drama', 'scifi', 'thriller']"
4866,ts343432,"['scifi', 'action', 'drama', 'thriller']"
4867,tm1137051,"['scifi', 'thriller', 'animation', 'action', 'drama', 'fantasy', 'romance', 'sport']"
4868,tm1080083,['drama']
4869,tm1191224,"['romance', 'drama']"
4870,ts331448,"['drama', 'action', 'thriller']"
4871,tm370144,"['animation', 'comedy', 'family', 'scifi']"
4872,tm404856,"['comedy', 'crime', 'thriller', 'action']"
4873,ts281927,"['crime', 'drama', 'thriller']"
4874,ts223537,"['drama', 'comedy']"
4875,ts340376,"['thriller', 'drama']"
4876,ts346959,"['documentation', 'history']"
4877,ts87242,"['scifi', 'drama', 'fantasy', 'action']"
4878,ts296046,"['crime', 'drama', 'comedy', 'action']"
4879,tm937814,['documentation']
4880,ts328625,['scifi']
4881,tm825714,"['action', 'drama', 'western']"
4882,tm1196288,['crime']
4883,tm1014947,"['drama', 'history']"
4884,ts227473,"['thriller', 'drama', 'horror', 'scifi']"
4885,tm1185421,['comedy']
4886,ts321918,"['comedy', 'romance', 'animation']"
4887,ts225855,"['action', 'scifi', 'thriller', 'drama', 'fantasy', 'horror']"
4888,ts257504,"['comedy', 'scifi', 'drama', 'history']"
4889,tm1142224,"['animation', 'drama', 'comedy', 'thriller']"
4890,tm1185360,['documentation']
4891,tm1165983,"['thriller', 'crime', 'drama']"
4892,ts102086,"['drama', 'thriller']"
4893,tm857461,"['drama', 'crime']"
4894,ts330402,['reality']
4895,tm1120855,"['romance', 'drama']"
4896,ts329699,['documentation']
4897,tm1019177,"['scifi', 'thriller', 'action']"
4898,tm1166288,"['drama', 'family']"
4899,ts237722,"['family', 'fantasy', 'animation', 'action', 'comedy']"
4900,tm1166020,"['crime', 'drama', 'action', 'comedy']"
4901,tm1066826,['drama']
4902,ts85985,"['scifi', 'comedy', 'crime', 'drama', 'fantasy', 'action']"
4903,tm991529,['drama']
4904,ts343430,"['drama', 'thriller', 'crime', 'fantasy']"
4905,tm1092864,"['drama', 'crime']"
4906,tm986168,"['drama', 'thriller', 'action', 'crime']"
4907,tm983784,"['horror', 'thriller']"
4908,tm1150385,"['crime', 'documentation']"
4909,ts232107,"['horror', 'drama', 'scifi', 'thriller']"
4910,ts237713,"['scifi', 'drama', 'fantasy', 'action']"
4911,tm1033470,"['horror', 'thriller']"
4912,ts300391,"['thriller', 'crime', 'drama']"
4913,ts94677,"['crime', 'documentation', 'drama', 'thriller']"
4914,ts251675,"['scifi', 'horror', 'thriller', 'crime', 'drama', 'fantasy']"
4915,ts234817,"['drama', 'scifi', 'thriller', 'action', 'crime']"
4916,tm1185687,"['drama', 'action', 'crime', 'thriller']"
4917,ts286731,"['drama', 'comedy', 'animation', 'romance']"
4918,ts314164,"['drama', 'action', 'comedy', 'fantasy']"
4919,ts327074,['reality']
4920,tm1111987,"['drama', 'history', 'thriller']"
4921,ts279892,"['drama', 'comedy']"
4922,tm946869,"['thriller', 'crime', 'horror']"
4923,tm471968,"['drama', 'thriller']"
4924,tm1138477,['documentation']
4925,ts311985,"['comedy', 'fantasy', 'scifi', 'animation']"
4926,ts250998,"['drama', 'history']"
4927,ts331681,"['family', 'fantasy', 'animation']"
4928,tm1048362,"['comedy', 'horror', 'action', 'crime', 'thriller', 'romance', 'scifi']"
4929,tm501313,"['action', 'crime', 'thriller']"
4930,tm1110527,"['scifi', 'family']"
4931,tm983723,"['documentation', 'music', 'comedy', 'history']"
4932,ts225645,"['drama', 'comedy']"
4933,tm1046026,"['comedy', 'thriller', 'horror', 'action']"
4934,ts289334,"['drama', 'romance', 'comedy']"
4935,ts296472,"['crime', 'drama', 'thriller']"
4936,tm1022103,"['crime', 'thriller', 'action']"
4937,tm456513,"['horror', 'thriller', 'crime', 'scifi', 'action']"
4938,ts321513,"['drama', 'romance']"
4939,ts311989,"['documentation', 'music']"
4940,ts310057,"['drama', 'thriller', 'comedy', 'crime']"
4941,tm1119272,"['documentation', 'sport']"
4942,ts225657,['drama']
4943,ts229335,"['crime', 'drama', 'comedy']"
4944,tm1038686,"['comedy', 'drama', 'music', 'reality']"
4945,ts287976,"['drama', 'romance']"
4946,tm1191019,['documentation']
4947,tm347095,"['horror', 'scifi', 'thriller', 'fantasy', 'drama']"
4948,tm855839,"['drama', 'history', 'war']"
4949,ts255037,"['action', 'scifi', 'horror', 'animation']"
4950,ts312984,['drama']
4951,ts95572,"['drama', 'thriller', 'crime']"
4952,tm1048678,['documentation']
4953,ts287352,"['action', 'drama', 'thriller', 'crime']"
4954,ts346034,"['crime', 'drama', 'thriller']"
4955,ts346500,['documentation']
4956,tm851128,"['scifi', 'comedy', 'fantasy']"
4957,tm1179973,"['crime', 'documentation']"
4958,ts273436,"['crime', 'history', 'documentation']"
4959,tm1046932,"['action', 'crime', 'drama', 'thriller']"
4960,tm861000,"['history', 'drama']"
4961,ts237972,"['scifi', 'thriller', 'drama']"
4962,ts262246,"['scifi', 'comedy', 'drama', 'family', 'fantasy']"
4963,ts330347,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']"
4964,ts328541,"['crime', 'documentation']"
4965,ts302363,"['drama', 'romance']"
4966,tm859005,"['drama', 'comedy']"
4967,tm1002815,"['fantasy', 'horror', 'family']"
4968,ts88578,"['drama', 'romance']"
4969,tm817075,"['action', 'crime', 'drama']"
4970,ts308845,"['drama', 'thriller', 'crime']"
4971,tm1087461,"['thriller', 'scifi', 'action']"
4972,tm1188819,"['drama', 'comedy']"
4973,tm1092958,"['thriller', 'horror', 'drama']"
4974,tm416779,"['thriller', 'crime', 'drama']"
4975,tm1000619,"['romance', 'drama']"
4976,ts330425,['documentation']
4977,tm1187913,['comedy']
4978,ts282131,['documentation']
4979,tm1141439,"['comedy', 'sport']"
4980,tm1185388,"['drama', 'crime']"
4981,ts331680,['reality']
4982,tm1200703,['comedy']
4983,ts220553,"['crime', 'drama', 'fantasy', 'scifi']"
4984,tm1003630,"['drama', 'romance']"
4985,ts328194,"['thriller', 'action', 'crime', 'drama']"
4986,tm1046627,"['horror', 'drama', 'thriller']"
4987,ts307649,"['war', 'history', 'documentation']"
4988,tm810504,"['action', 'thriller', 'crime']"
4989,tm1046264,"['action', 'thriller', 'crime', 'fantasy']"
4990,ts296214,"['war', 'history', 'documentation']"
4991,tm1201670,['documentation']
4992,tm1185506,"['romance', 'comedy']"
4993,ts283080,"['drama', 'crime', 'thriller']"
4994,ts287438,"['crime', 'drama', 'thriller']"
4995,ts219423,"['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'comedy']"
4996,tm992844,"['drama', 'history']"
4997,ts108042,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']"
4998,tm1075215,"['horror', 'thriller', 'drama']"
4999,ts271413,"['crime', 'documentation']"
5000,ts281062,"['drama', 'thriller']"
5001,ts343427,"['action', 'fantasy', 'scifi', 'animation', 'comedy', 'family']"
5002,tm1168932,"['comedy', 'documentation']"
5003,tm1003034,"['fantasy', 'scifi', 'animation', 'action', 'drama']"
5004,tm813078,['drama']
5005,tm1110150,"['thriller', 'horror']"
5006,tm1000147,"['thriller', 'scifi']"
5007,ts271867,"['action', 'comedy', 'crime', 'drama', 'romance']"
5008,ts272980,"['crime', 'drama', 'scifi', 'thriller', 'action']"
5009,tm1027081,"['fantasy', 'horror', 'thriller', 'action']"
5010,tm974195,"['comedy', 'action', 'thriller']"
5011,tm1021871,"['comedy', 'drama', 'fantasy']"
5012,ts273229,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']"
5013,tm1063652,"['drama', 'thriller']"
5014,tm841825,"['fantasy', 'scifi', 'drama', 'comedy', 'family', 'animation', 'action']"
5015,tm993670,"['scifi', 'action']"
5016,ts328605,"['crime', 'drama', 'history']"
5017,ts314135,['documentation']
5018,tm1151272,"['thriller', 'comedy', 'crime', 'action']"
5019,tm1005109,"['action', 'drama', 'fantasy', 'horror', 'thriller']"
5020,ts287559,"['scifi', 'action', 'drama', 'fantasy']"
5021,tm897466,"['animation', 'thriller', 'history', 'drama', 'sport']"
5022,tm314863,"['comedy', 'animation', 'drama', 'family']"
5023,tm841797,"['thriller', 'drama', 'action']"
5024,tm977704,"['animation', 'comedy', 'family']"
5025,tm1202960,['comedy']
5026,tm525645,"['horror', 'drama']"
5027,tm1141594,"['thriller', 'crime', 'drama', 'romance']"
5028,ts330289,['comedy']
5029,ts270405,"['comedy', 'documentation']"
5030,tm1107225,"['romance', 'comedy', 'drama']"
5031,ts271595,"['documentation', 'crime', 'thriller']"
5032,tm993838,"['fantasy', 'comedy', 'romance']"
5033,ts290643,"['scifi', 'drama', 'animation', 'action', 'crime', 'fantasy']"
5034,ts329700,['reality']
5035,tm1020820,"['comedy', 'action', 'crime', 'drama', 'fantasy', 'horror', 'thriller']"
5036,tm1191860,[]
5037,tm999927,"['drama', 'action', 'crime', 'thriller', 'documentation']"
5038,tm1198745,"['comedy', 'animation']"
5039,ts314594,"['documentation', 'crime']"
5040,tm1093099,"['comedy', 'romance']"
5041,ts315611,['documentation']
5042,ts297483,"['comedy', 'romance', 'drama']"
5043,tm858869,"['thriller', 'scifi', 'drama']"
5044,ts343404,"['crime', 'drama']"
5045,tm833216,"['horror', 'thriller', 'drama']"
5046,tm1159163,"['fantasy', 'action', 'crime', 'drama']"
5047,tm1096775,['documentation']
5048,ts343251,['drama']
5049,tm912100,"['drama', 'sport', 'thriller']"
5050,tm458292,"['scifi', 'fantasy', 'action', 'drama']"
5051,tm981945,"['romance', 'drama']"
5052,tm465421,"['action', 'comedy']"
5053,ts1475,"['scifi', 'thriller', 'drama']"
5054,tm1108321,['comedy']
5055,ts297846,"['comedy', 'romance']"
5056,ts288087,"['crime', 'documentation', 'history']"
5057,tm992260,"['comedy', 'family']"
5058,ts329885,"['comedy', 'drama']"
5059,ts296563,"['drama', 'fantasy', 'romance']"
5060,ts306203,"['crime', 'documentation']"
5061,ts304053,['documentation']
5062,ts253813,"['drama', 'history', 'thriller']"
5063,ts284702,"['crime', 'history', 'documentation']"
5064,tm1079334,['documentation']
5065,tm1131382,['comedy']
5066,tm1108648,"['thriller', 'drama', 'horror']"
5067,tm824160,"['drama', 'horror']"
5068,tm459789,"['action', 'romance', 'comedy', 'crime', 'thriller']"
5069,tm919880,['documentation']
5070,ts299865,"['crime', 'documentation']"
5071,ts269676,"['comedy', 'documentation']"
5072,ts104499,"['crime', 'action', 'fantasy', 'horror', 'thriller', 'animation', 'scifi']"
5073,ts288744,"['drama', 'fantasy', 'music']"
5074,tm1038344,"['scifi', 'thriller', 'action', 'drama']"
5075,ts287532,['documentation']
5076,tm863351,"['drama', 'thriller']"
5077,tm976166,"['drama', 'romance']"
5078,tm949309,"['drama', 'crime']"
5079,tm1018890,['documentation']
5080,ts319303,"['drama', 'comedy', 'romance']"
5081,tm1064228,"['drama', 'comedy']"
5082,ts314742,"['scifi', 'action', 'fantasy', 'animation', 'comedy', 'drama', 'family']"
5083,tm1018427,"['comedy', 'drama', 'music']"
5084,tm855075,"['drama', 'action']"
5085,tm1104532,"['documentation', 'music']"
5086,tm1165219,['comedy']
5087,ts272463,"['drama', 'sport']"
5088,ts286317,"['documentation', 'crime', 'history']"
5089,tm1020851,"['family', 'animation', 'comedy']"
5090,ts320426,"['crime', 'documentation', 'history']"
5091,tm1138870,"['comedy', 'drama', 'crime']"
5092,tm1158704,"['comedy', 'drama', 'romance']"
5093,ts296825,"['drama', 'crime', 'thriller']"
5094,tm1044275,['horror']
5095,ts256311,"['action', 'horror', 'scifi', 'thriller', 'animation']"
5096,tm1187638,['comedy']
5097,ts269881,"['scifi', 'drama', 'fantasy', 'thriller', 'animation', 'action']"
5098,tm1182144,"['drama', 'thriller']"
5099,tm1146393,"['comedy', 'drama']"
5100,tm1038327,"['thriller', 'action', 'crime', 'drama']"
5101,tm1080252,"['drama', 'crime']"
5102,ts287294,['documentation']
5103,tm1173806,['thriller']
5104,tm1198504,"['animation', 'action', 'scifi']"
5105,tm473502,"['drama', 'history', 'sport']"
5106,ts312071,"['animation', 'action', 'comedy', 'crime', 'drama', 'romance']"
5107,ts271888,"['scifi', 'drama', 'fantasy', 'action']"
5108,ts250092,"['comedy', 'fantasy', 'animation', 'action', 'scifi']"
5109,tm1073510,"['action', 'thriller']"
5110,ts302312,"['war', 'action', 'drama', 'history']"
5111,tm1025493,"['drama', 'comedy']"
5112,ts287328,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'animation']"
5113,ts317422,"['animation', 'comedy']"
5114,tm1195032,"['thriller', 'western', 'action', 'drama', 'crime']"
5115,tm1087160,"['drama', 'horror', 'thriller']"
5116,tm1038363,"['action', 'animation', 'comedy', 'fantasy', 'history', 'scifi', 'war']"
5117,tm879685,['comedy']
5118,tm1039147,['documentation']
5119,tm1107063,"['romance', 'comedy']"
5120,tm1082974,"['documentation', 'music']"
5121,tm1167440,['drama']
5122,ts260477,"['thriller', 'comedy', 'drama']"
5123,ts265991,['drama']
5124,ts304468,"['drama', 'romance']"
5125,tm922429,"['horror', 'scifi', 'thriller']"
5126,ts321614,['animation']
5127,ts315041,"['scifi', 'thriller', 'drama', 'fantasy']"
5128,ts291718,"['comedy', 'drama', 'romance']"
5129,tm983658,['documentation']
5130,ts329854,['reality']
5131,ts300456,['reality']
5132,ts307925,"['comedy', 'drama']"
5133,tm898614,"['drama', 'thriller', 'action']"
5134,tm1164962,"['thriller', 'action', 'crime']"
5135,tm858000,"['drama', 'action']"
5136,tm922706,['horror']
5137,ts280892,"['drama', 'romance']"
5138,tm1183542,"['thriller', 'action', 'comedy', 'drama']"
5139,ts273485,"['thriller', 'animation', 'action', 'drama', 'sport']"
5140,ts301915,['drama']
5141,tm1042481,"['fantasy', 'comedy', 'animation']"
5142,ts268102,"['drama', 'crime']"
5143,ts282133,['drama']
5144,ts273100,"['scifi', 'action', 'thriller', 'animation', 'fantasy']"
5145,ts271604,"['animation', 'drama']"
5146,ts313781,"['drama', 'comedy']"
5147,ts311791,"['documentation', 'crime', 'history']"
5148,ts305264,['reality']
5149,tm1177856,"['romance', 'comedy']"
5150,tm673809,"['sport', 'documentation']"
5151,tm434625,"['fantasy', 'comedy', 'family', 'romance', 'animation']"
5152,ts222864,"['drama', 'comedy', 'romance']"
5153,tm999817,"['fantasy', 'animation', 'action']"
5154,tm1045741,"['drama', 'family']"
5155,ts255486,"['scifi', 'animation', 'action', 'thriller']"
5156,ts215989,"['drama', 'thriller', 'action', 'crime']"
5157,tm1132176,['comedy']
5158,tm1020326,['thriller']
5159,ts299874,"['documentation', 'crime', 'history']"
5160,ts257345,"['drama', 'comedy']"
5161,tm1038369,"['romance', 'comedy']"
5162,ts241854,"['action', 'scifi']"
5163,tm1141923,"['romance', 'comedy', 'family']"
5164,tm1102868,"['horror', 'thriller', 'comedy']"
5165,ts288489,['action']
5166,ts287722,['comedy']
5167,tm1052498,"['drama', 'horror', 'thriller']"
5168,tm1150872,['comedy']
5169,ts270798,"['drama', 'romance']"
5170,tm1003353,"['drama', 'documentation', 'crime']"
5171,tm881587,"['drama', 'comedy', 'romance', 'action']"
5172,ts320302,"['documentation', 'sport']"
5173,ts288005,"['drama', 'romance']"
5174,tm1110389,"['comedy', 'drama', 'romance']"
5175,tm1003261,['comedy']
5176,ts246178,"['scifi', 'fantasy', 'animation', 'action', 'drama', 'family']"
5177,tm1086874,"['action', 'comedy', 'drama', 'fantasy', 'scifi']"
5178,ts246073,"['scifi', 'fantasy', 'action', 'drama']"
5179,tm863823,"['comedy', 'family', 'action']"
5180,ts192196,"['scifi', 'animation', 'action', 'comedy', 'crime', 'fantasy']"
5181,tm860261,"['romance', 'comedy', 'drama']"
5182,ts308838,"['crime', 'sport', 'documentation']"
5183,ts216407,"['drama', 'history', 'war', 'documentation', 'action']"
5184,tm1028298,"['comedy', 'romance']"
5185,ts271025,['reality']
5186,tm983668,"['documentation', 'drama']"
5187,ts29800,"['documentation', 'reality']"
5188,tm1120509,"['drama', 'sport', 'action', 'crime']"
5189,ts317522,"['crime', 'documentation']"
5190,ts317078,"['drama', 'thriller']"
5191,tm166973,"['comedy', 'drama', 'family', 'romance']"
5192,tm1082314,"['crime', 'documentation', 'sport']"
5193,ts305263,['reality']
5194,tm1134006,['comedy']
5195,ts271321,"['crime', 'thriller', 'drama']"
5196,tm1174920,"['comedy', 'documentation']"
5197,tm1131061,"['fantasy', 'animation', 'comedy', 'drama', 'family']"
5198,tm1030495,"['thriller', 'horror']"
5199,tm1162608,['comedy']
5200,tm1120902,"['scifi', 'thriller', 'drama', 'horror']"
5201,tm1093287,"['documentation', 'action']"
5202,tm1144897,['drama']
5203,tm863919,"['comedy', 'family', 'animation']"
5204,tm1087932,"['drama', 'thriller']"
5205,ts220196,"['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy']"
5206,tm1084966,['documentation']
5207,tm1074764,"['crime', 'documentation']"
5208,ts240807,"['comedy', 'drama', 'fantasy', 'scifi', 'thriller', 'action']"
5209,ts313689,"['drama', 'comedy']"
5210,ts289620,"['documentation', 'crime', 'history']"
5211,tm1106212,"['drama', 'thriller', 'crime']"
5212,ts301999,"['scifi', 'drama', 'thriller']"
5213,ts346007,['drama']
5214,ts319333,"['crime', 'documentation']"
5215,ts313668,"['drama', 'comedy', 'animation']"
5216,tm888243,['documentation']
5217,ts283610,"['drama', 'romance', 'comedy']"
5218,ts315144,"['animation', 'family', 'action', 'comedy']"
5219,tm1049155,"['crime', 'drama']"
5220,ts306510,"['family', 'animation']"
5221,ts343426,"['crime', 'documentation']"
5222,ts271517,['comedy']
5223,ts306322,"['drama', 'crime']"
5224,tm675820,"['family', 'fantasy', 'drama']"
5225,tm1150256,"['romance', 'comedy', 'drama', 'family']"
5226,tm1087956,"['fantasy', 'drama', 'romance', 'comedy']"
5227,ts341760,['reality']
5228,ts302714,"['drama', 'crime']"
5229,tm993790,['comedy']
5230,ts271593,['documentation']
5231,ts310376,"['comedy', 'romance']"
5232,ts280693,"['animation', 'comedy', 'fantasy', 'drama', 'music', 'family']"
5233,ts293814,['reality']
5234,ts296129,"['drama', 'crime', 'thriller']"
5235,ts320557,"['comedy', 'drama']"
5236,tm984204,['horror']
5237,ts301196,['documentation']
5238,tm1020073,"['scifi', 'comedy', 'fantasy', 'action']"
5239,tm1127479,"['drama', 'romance']"
5240,ts320502,"['comedy', 'reality']"
5241,ts317297,"['action', 'scifi', 'drama', 'fantasy', 'animation']"
5242,ts223450,['drama']
5243,tm1195428,['comedy']
5244,ts255779,"['fantasy', 'animation', 'comedy', 'family']"
5245,ts287045,"['crime', 'drama', 'thriller']"
5246,ts320183,['reality']
5247,tm1003725,"['romance', 'comedy', 'drama', 'family']"
5248,tm983270,"['scifi', 'thriller', 'action', 'fantasy']"
5249,tm319224,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']"
5250,ts301914,"['action', 'comedy', 'thriller']"
5251,ts283676,"['documentation', 'sport']"
5252,ts272669,['family']
5253,ts268835,"['action', 'fantasy', 'scifi', 'drama']"
5254,ts317612,"['reality', 'romance']"
5255,ts308511,"['comedy', 'drama']"
5256,tm1166015,"['drama', 'comedy', 'family']"
5257,ts188861,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']"
5258,ts308689,['comedy']
5259,tm1096769,['documentation']
5260,ts269286,"['scifi', 'comedy', 'fantasy']"
5261,ts320075,"['crime', 'thriller', 'drama']"
5262,ts304058,"['action', 'crime', 'drama', 'thriller']"
5263,tm1092995,"['comedy', 'animation', 'family']"
5264,tm963182,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']"
5265,ts296091,"['drama', 'romance']"
5266,tm1083068,"['crime', 'drama', 'thriller']"
5267,tm1102891,"['thriller', 'crime', 'drama']"
5268,tm1137862,"['comedy', 'romance']"
5269,tm1074621,[]
5270,ts72196,['reality']
5271,ts269493,"['documentation', 'animation']"
5272,ts310331,['reality']
5273,tm960924,['drama']
5274,tm998188,['comedy']
5275,tm1036270,"['crime', 'drama', 'thriller']"
5276,ts296081,['reality']
5277,tm921206,"['romance', 'comedy']"
5278,ts287802,"['documentation', 'drama', 'family', 'comedy']"
5279,ts239188,"['thriller', 'drama']"
5280,tm988736,['comedy']
5281,ts308039,['documentation']
5282,ts283528,"['music', 'documentation']"
5283,tm991351,"['documentation', 'sport']"
5284,tm813372,"['action', 'crime', 'drama', 'thriller']"
5285,tm1077013,"['documentation', 'crime']"
5286,ts297031,"['action', 'scifi']"
5287,tm972519,"['romance', 'fantasy', 'horror']"
