index,id,year
5164,tm1102868,2021
5165,ts288489,2021
5166,ts287722,2021
5167,tm1052498,2021
5168,tm1150872,2022
5169,ts270798,2021
5170,tm1003353,2021
5171,tm881587,2021
5172,ts320302,2022
5173,ts288005,2021
5174,tm1110389,2021
5175,tm1003261,2021
5176,ts246178,2021
5177,tm1086874,2021
5178,ts246073,2021
5179,tm863823,2021
5180,ts192196,2021
5181,tm860261,2021
5182,ts308838,2021
5183,ts216407,2021
5184,tm1028298,2021
5185,ts271025,2021
5186,tm983668,2021
5187,ts29800,2021
5188,tm1120509,2021
5189,ts317522,2021
5190,ts317078,2022
5191,tm166973,2021
5192,tm1082314,2021
5193,ts305263,2021
5194,tm1134006,2021
5195,ts271321,2021
5196,tm1174920,2022
5197,tm1131061,2021
5198,tm1030495,2021
5199,tm1162608,2022
5200,tm1120902,2022
5201,tm1093287,2021
5202,tm1144897,2022
5203,tm863919,2021
5204,tm1087932,2021
5205,ts220196,2021
5206,tm1084966,2021
5207,tm1074764,2021
5208,ts240807,2021
5209,ts313689,2021
5210,ts289620,2021
5211,tm1106212,2021
5212,ts301999,2021
5213,ts346007,2022
5214,ts319333,2021
5215,ts313668,2021
5216,tm888243,2021
5217,ts283610,2021
5218,ts315144,2022
5219,tm1049155,2021
5220,ts306510,2021
5221,ts343426,2022
5222,ts271517,2021
5223,ts306322,2021
5224,tm675820,2021
5225,tm1150256,2022
5226,tm1087956,2021
5227,ts341760,2022
5228,ts302714,2021
5229,tm993790,2021
5230,ts271593,2021
5231,ts310376,2021
5232,ts280693,2021
5233,ts293814,2021
5234,ts296129,2021
5235,ts320557,2021
5236,tm984204,2021
5237,ts301196,2021
5238,tm1020073,2021
5239,tm1127479,2022
5240,ts320502,2022
5241,ts317297,2022
5242,ts223450,2021
5243,tm1195428,2022
5244,ts255779,2021
5245,ts287045,2021
5246,ts320183,2021
5247,tm1003725,2021
5248,tm983270,2021
5249,tm319224,2021
5250,ts301914,2021
5251,ts283676,2021
5252,ts272669,2021
5253,ts268835,2021
5254,ts317612,2022
5255,ts308511,2022
5256,tm1166015,2022
5257,ts188861,2022
5258,ts308689,2021
5259,tm1096769,2021
5260,ts269286,2022
5261,ts320075,2021
5262,ts304058,2021
5263,tm1092995,2021
5264,tm963182,2021
5265,ts296091,2021
5266,tm1083068,2021
5267,tm1102891,2021
5268,tm1137862,2022
5269,tm1074621,2021
5270,ts72196,2021
5271,ts269493,2021
5272,ts310331,2021
5273,tm960924,2021
5274,tm998188,2021
5275,tm1036270,2021
5276,ts296081,2021
5277,tm921206,2021
5278,ts287802,2021
5279,ts239188,2021
5280,tm988736,2021
5281,ts308039,2021
5282,ts283528,2021
5283,tm991351,2021
5284,tm813372,2022
5285,tm1077013,2021
5286,ts297031,2021
5287,tm972519,2021
5288,ts315551,2021
5289,tm1092892,2021
5290,ts306068,2021
5291,tm1040688,2021
5292,ts319412,2022
5293,ts326955,2022
5294,tm998858,2021
5295,tm1000797,2021
5296,tm362072,2021
5297,ts272366,2021
5298,ts271726,2021
5299,tm880822,2021
5300,tm433048,2021
5301,tm1031976,2021
5302,ts317526,2021
5303,tm1125844,2021
5304,ts284862,2021
5305,ts258415,2021
5306,tm872108,2021
5307,tm985550,2021
5308,tm948681,2021
5309,ts302653,2021
5310,ts330132,2022
5311,ts14520,2022
5312,ts241296,2022
5313,tm1142517,2021
5314,ts271720,2021
5315,ts282291,2021
5316,tm1029256,2021
5317,ts315549,2021
5318,tm1108621,2021
5319,ts257817,2021
5320,ts296069,2021
5321,ts308516,2022
5322,tm810494,2021
5323,tm950444,2021
5324,tm894254,2021
5325,ts296059,2021
5326,tm998726,2021
5327,ts104362,2021
5328,ts321084,2022
5329,ts90023,2021
5330,tm1179176,2022
5331,ts260502,2021
5332,tm834847,2021
5333,ts232506,2021
5334,ts326029,2022
5335,ts317720,2021
5336,tm1064532,2021
5337,ts312200,2022
5338,tm1040671,2021
5339,tm984155,2021
5340,ts244930,2022
5341,tm996010,2021
5342,ts272939,2021
5343,tm1077201,2021
5344,ts108621,2021
5345,ts292662,2022
5346,tm1171107,2022
5347,tm965754,2021
5348,tm1038355,2021
5349,ts288472,2021
5350,tm1041543,2021
5351,tm945448,2021
5352,tm949382,2022
5353,tm1030283,2021
5354,ts319460,2021
5355,ts302489,2021
5356,tm1021689,2021
5357,ts307745,2021
5358,ts320872,2022
5359,tm1185568,2022
5360,ts317423,2021
5361,tm421437,2021
5362,tm466544,2021
5363,ts288065,2021
5364,tm1106806,2021
5365,ts226392,2021
5366,ts306188,2021
5367,ts312094,2021
5368,tm1119136,2021
5369,tm1147890,2021
5370,tm1098514,2021
5371,tm1000599,2021
5372,ts288195,2021
5373,ts257271,2021
5374,tm1104252,2021
5375,tm1084481,2021
5376,tm1107912,2021
5377,tm1002408,2021
5378,tm876608,2021
5379,tm1119015,2022
5380,ts328617,2021
5381,ts297247,2021
5382,tm1143058,2022
5383,ts328317,2022
5384,tm1129217,2021
5385,ts297675,2021
5386,tm454879,2021
5387,ts282840,2021
5388,ts321966,2021
5389,ts302058,2021
5390,tm996040,2022
5391,ts321437,2022
5392,ts291150,2021
5393,tm982887,2021
5394,ts286632,2021
5395,ts330012,2022
5396,ts313849,2021
5397,ts314395,2021
5398,ts329711,2022
5399,tm1111920,2021
5400,ts317064,2021
5401,tm1174856,2022
5402,tm998033,2021
5403,tm983730,2021
5404,ts235563,2021
5405,tm1022893,2021
5406,ts302570,2021
5407,tm1143258,2022
5408,ts310335,2021
5409,tm1111616,2021
5410,tm1011188,2021
5411,ts305890,2021
5412,tm1159301,2022
5413,tm1178876,2022
5414,ts331654,2022
5415,ts254928,2021
5416,ts325756,2022
5417,tm1040337,2021
5418,ts273245,2021
5419,ts287703,2021
5420,ts287838,2021
5421,ts243780,2021
5422,ts289364,2021
5423,ts279953,2021
5424,tm1173363,2022
5425,tm1102151,2021
5426,ts301609,2021
5427,tm979688,2021
5428,ts297065,2021
5429,ts304709,2021
5430,ts273318,2021
5431,ts329882,2022
5432,tm1018418,2021
5433,ts317144,2021
5434,tm1165118,2022
5435,tm902870,2021
5436,tm1091155,2021
5437,tm872496,2021
5438,ts289261,2022
5439,tm1179579,2022
5440,tm1111595,2021
5441,ts282155,2021
5442,ts285469,2021
5443,ts272515,2021
5444,tm960145,2021
5445,tm990835,2021
5446,ts299485,2021
5447,ts288540,2021
5448,tm1115392,2021
5449,tm1082359,2021
5450,tm1047190,2021
5451,tm1038857,2021
5452,tm1043290,2021
5453,tm1115800,2021
5454,tm1000037,2021
5455,ts313902,2021
5456,tm1023388,2021
5457,tm1130264,2021
5458,tm816591,2021
5459,ts275448,2021
5460,ts287853,2021
5461,ts342479,2022
5462,tm1088320,2021
5463,ts287149,2022
5464,tm1065788,2021
5465,ts270807,2021
5466,tm926580,2021
5467,tm1152323,2022
5468,ts273461,2021
5469,tm1130995,2021
5470,tm979182,2021
5471,tm1092309,2021
5472,tm1031186,2021
5473,tm1092075,2021
5474,tm1017664,2021
5475,ts316965,2021
5476,ts297763,2021
5477,tm963023,2021
5478,tm960430,2021
5479,ts300274,2021
5480,tm993435,2021
5481,ts299321,2021
5482,tm1000296,2021
5483,ts288997,2021
5484,ts292446,2021
5485,tm1031448,2021
5486,ts306135,2021
5487,tm992279,2021
5488,tm1080406,2021
5489,ts258321,2021
5490,tm1070032,2021
5491,ts289757,2021
5492,ts309676,2021
5493,ts311958,2021
5494,tm1128292,2021
5495,tm890013,2021
5496,tm1015103,2021
5497,ts288064,2021
5498,tm1129394,2021
5499,tm950360,2021
5500,tm1159300,2022
5501,tm1165179,2022
5502,ts287941,2021
5503,tm1001108,2021
5504,ts268220,2021
5505,tm1160484,2022
5506,tm1119455,2021
5507,ts283639,2021
5508,tm1063034,2021
5509,ts311915,2022
5510,ts257315,2021
5511,tm1174919,2022
5512,tm1040733,2021
5513,tm1006127,2021
5514,ts254956,2021
5515,tm1137797,2021
5516,tm1022912,2021
5517,tm1130275,2021
5518,tm886188,2021
5519,ts303513,2022
5520,tm1094069,2021
5521,tm1075596,2021
5522,ts287741,2021
5523,tm1160938,2022
5524,ts319464,2021
5525,tm1204412,2022
5526,ts304690,2021
5527,tm1027297,2021
5528,tm1172600,2022
5529,tm1120937,2021
5530,tm1118822,2021
5531,tm1102570,2021
5532,tm990983,2021
5533,tm867681,2021
5534,tm1160424,2022
5535,tm1114205,2021
5536,ts314963,2021
5537,tm1049290,2021
5538,tm1002869,2021
5539,tm1150800,2022
5540,tm1143319,2021
5541,tm861018,2021
5542,tm980657,2021
5543,ts285854,2021
5544,tm1131895,2021
5545,ts307981,2021
5546,ts288545,2021
5547,ts61384,2021
5548,ts296179,2021
5549,tm958688,2021
5550,ts273275,2021
5551,tm1150727,2022
5552,tm990972,2021
5553,ts320407,2021
5554,tm1013111,2021
5555,ts293346,2022
5556,tm1073802,2021
5557,tm1063013,2021
5558,tm1039422,2021
5559,tm859256,2021
5560,tm1001267,2021
5561,ts285471,2021
5562,tm1111717,2021
5563,ts283614,2021
5564,tm1082515,2021
5565,tm876997,2021
5566,tm1118234,2021
5567,tm1102226,2021
5568,tm876083,2021
5569,ts285470,2021
5570,tm1038364,2021
5571,tm1131374,2021
5572,tm1116525,2021
5573,ts310628,2022
5574,tm1119172,2021
5575,ts286218,2021
5576,tm1049265,2021
5577,tm1152224,2022
5578,tm1001095,2021
5579,ts257873,2021
5580,ts296201,2021
5581,tm977620,2021
5582,tm1045603,2021
5583,tm1161223,2022
5584,ts282876,2021
5585,ts331449,2022
5586,ts229537,2021
5587,ts346656,2022
5588,tm989672,2021
5589,tm975741,2021
5590,tm1054462,2021
5591,ts287729,2021
5592,tm1101878,2021
5593,ts267062,2021
5594,tm986017,2021
5595,tm1037704,2021
5596,tm1027639,2021
5597,tm997608,2021
5598,tm1001619,2021
5599,ts311887,2021
5600,tm1109843,2021
5601,tm1074622,2021
5602,tm904862,2021
5603,tm1025318,2021
5604,ts288832,2021
5605,tm954297,2021
5606,ts272092,2021
5607,tm1124066,2021
5608,tm1106551,2021
5609,ts316882,2021
5610,tm1095880,2021
5611,ts285106,2021
5612,ts305732,2021
5613,tm1044137,2021
5614,ts301964,2021
5615,tm1031499,2021
5616,tm1029279,2021
5617,tm1108010,2021
5618,tm919869,2021
5619,tm1000185,2021
5620,tm1036542,2021
5621,tm1020293,2021
5622,tm1096880,2021
5623,tm942277,2021
5624,ts302056,2021
5625,tm981676,2021
5626,tm1037687,2021
5627,tm1033803,2021
5628,ts285874,2021
5629,tm810657,2021
5630,tm1027712,2021
5631,tm1164320,2022
5632,ts282214,2021
5633,tm1087383,2021
5634,tm988879,2021
5635,tm1068777,2021
5636,tm1030071,2021
5637,tm1037519,2021
5638,ts292270,2021
5639,tm985712,2021
5640,tm1142245,2021
5641,tm1147172,2021
5642,tm869475,2021
5643,ts274575,2021
5644,ts314962,2021
5645,tm1106900,2021
5646,ts319608,2021
5647,tm1091823,2021
5648,ts289982,2021
5649,tm1003376,2021
5650,tm1068632,2021
5651,tm1111559,2021
5652,ts296581,2021
5653,tm1039168,2021
5654,tm1165244,2022
5655,ts321254,2022
5656,tm1110205,2021
5657,tm983466,2021
5658,ts317709,2021
5659,tm1064988,2021
5660,tm1028026,2021
5661,tm1107848,2021
5662,tm1039571,2021
5663,tm1053409,2021
5664,ts305254,2021
5665,tm1019865,2021
5666,ts293103,2022
5667,tm1159947,2022
5668,tm1024062,2021
5669,tm1038096,2021
5670,tm989502,2021
5671,tm1030241,2021
5672,tm1099969,2021
5673,tm1019822,2021
5674,tm1024535,2021
5675,tm995613,2021
5676,tm1068692,2021
5677,tm1127511,2021
5678,tm1055586,2021
5679,tm996996,2021
5680,ts288861,2021
5681,tm462311,2022
5682,tm1120636,2021
5683,tm990740,2021
5684,tm1166429,2022
5685,ts308053,2021
5686,tm1141663,2021
5687,ts188367,2021
5688,tm1033635,2021
5689,tm1107850,2021
5690,tm1073555,2021
5691,tm1042277,2021
5692,tm983722,2021
5693,tm1147041,2021
5694,tm1183575,2022
5695,ts330422,2022
5696,tm1102856,2021
5697,ts322267,2022
5698,tm988801,2021
5699,tm855340,2021
5700,tm1076198,2021
5701,tm1037800,2021
5702,tm1029314,2021
5703,tm1080114,2021
5704,tm1099320,2021
5705,tm945283,2021
5706,tm1159298,2022
5707,ts270616,2021
5708,tm1119331,2021
5709,tm1022280,2021
5710,tm998678,2021
5711,ts269300,2021
5712,ts272422,2021
5713,tm1120766,2021
5714,tm1018592,2021
5715,tm1011248,2021
5716,ts297132,2021
5717,tm1102410,2021
5718,tm1066324,2021
5719,ts268103,2021
5720,tm1019084,2021
5721,ts322506,2021
5722,ts288544,2021
5723,tm1121084,2021
5724,tm1049083,2021
5725,tm994923,2021
5726,tm1141346,2021
5727,ts287804,2021
5728,tm863829,2021
5729,tm1068720,2021
5730,tm1049317,2021
5731,tm831387,2021
5732,ts297729,2021
5733,ts302434,2021
5734,tm1059008,2021
5735,tm856634,2021
5736,tm1064193,2021
5737,ts320335,2022
5738,tm1110241,2021
5739,tm1109080,2021
5740,tm1043655,2021
5741,tm985747,2021
5742,tm1015884,2021
5743,tm1121098,2021
5744,tm1067260,2021
5745,tm959213,2021
5746,tm918777,2021
5747,ts285422,2021
5748,tm886193,2021
5749,tm987730,2021
5750,ts283284,2021
5751,ts297685,2021
5752,tm1045883,2021
5753,tm1032950,2021
5754,ts308002,2021
5755,tm1040959,2021
5756,tm988613,2021
5757,tm1110212,2021
5758,ts284885,2021
5759,tm1122095,2021
5760,tm1038025,2021
5761,tm997617,2021
5762,ts287687,2021
5763,tm1036797,2021
5764,tm1027177,2021
5765,ts345779,2022
5766,tm1047429,2021
5767,tm1082795,2021
5768,ts309235,2021
5769,tm1091284,2021
5770,ts307816,2021
5771,tm998544,2021
5772,tm1099342,2021
5773,tm982470,2021
5774,tm898842,2021
5775,tm1146635,2021
5776,tm1091956,2021
5777,tm1094060,2021
5778,tm1046969,2021
5779,tm1063339,2021
5780,tm1074617,2021
5781,tm1026043,2021
5782,tm1080697,2021
5783,tm1035612,2021
5784,tm993616,2021
5785,ts273317,2021
5786,tm851599,2021
5787,tm1040832,2021
5788,tm1025616,2021
5789,tm846586,2021
5790,tm1106888,2021
5791,tm996479,2021
5792,tm1097142,2021
5793,ts296698,2021
5794,ts297061,2021
5795,tm878575,2021
5796,ts286386,2021
5797,tm985215,2021
5798,tm1004011,2021
5799,ts307884,2021
5800,tm1040816,2021
5801,tm1014599,2021
5802,tm1108171,2021
5803,tm1045018,2021
5804,tm1098060,2021
5805,ts271048,2021
